Date,Outcome,P,Team,Opponent,Strength,OppStrength
11/22/2013,W 71 - 70,0.509791123,Siena,Cornell,-0.021710619,-0.420164323
11/24/2013,L 73 - 81,0.307068258,Siena,Purdue,-0.021710619,0.837455182
11/28/2013,L 60 - 87,0.041868706,Siena,Memphis,-0.021710619,1.692789696
11/29/2013,L 66 - 78,0.202349869,Siena,Saint Joseph's,-0.021710619,1.176204685
12/1/2013,L 63 - 68,0.35844834,Siena,Purdue,-0.021710619,0.837455182
12/6/2013,W 84 - 71,0.797650131,Siena,Niagara,-0.021710619,-0.160913996
12/8/2013,L 78 - 93,0.190320776,Siena,Canisius,-0.021710619,0.191564281
12/23/2013,W 67 - 59,0.732375979,Siena,Hofstra,-0.021710619,-0.190287186
12/30/2013,W 79 - 69,0.747109288,Siena,Fordham,-0.021710619,-0.059384927
1/2/2014,L 59 - 63,0.381480791,Siena,Monmouth,-0.021710619,-0.241370994
1/4/2014,W 62 - 47,0.907124207,Siena,Rider,-0.021710619,-0.150058687
1/10/2014,W 67 - 58,0.76156285,Siena,Marist,-0.021710619,-0.172088579
1/12/2014,L 78 - 87,0.298302872,Siena,Iona,-0.021710619,0.428146168
1/16/2014,L 68 - 90,0.090544573,Siena,Manhattan,-0.021710619,0.560644796
1/19/2014,L 74 - 88,0.193677732,Siena,Iona,-0.021710619,0.428146168
1/23/2014,W 64 - 47,0.925214472,Siena,Saint Peter's,-0.021710619,-0.165383829
1/26/2014,W 64 - 56,0.742819843,Siena,Fairfield,-0.021710619,-0.200823221
1/30/2014,W 66 - 62,0.610593062,Siena,Niagara,-0.021710619,-0.160913996
2/1/2014,L 95 - 103 (1OT),0.351268184,Siena,Quinnipiac,-0.021710619,0.0865232
2/7/2014,L 53 - 66,0.141458411,Siena,Saint Peter's,-0.021710619,-0.165383829
2/10/2014,W 77 - 75,0.527135397,Siena,Fairfield,-0.021710619,-0.200823221
2/14/2014,L 64 - 65,0.484334204,Siena,Marist,-0.021710619,-0.172088579
2/16/2014,L 88 - 92 (3OT),0.430156658,Siena,Canisius,-0.021710619,0.191564281
2/21/2014,W 67 - 63,0.607888847,Siena,Manhattan,-0.021710619,0.560644796
2/23/2014,W 69 - 60,0.754102947,Siena,Rider,-0.021710619,-0.150058687
2/27/2014,W 72 - 70,0.530585602,Siena,Quinnipiac,-0.021710619,0.0865232
3/2/2014,W 70 - 54,0.892577396,Siena,Monmouth,-0.021710619,-0.241370994
3/8/2014,L 65 - 71,0.336348377,Siena,Canisius,-0.021710619,0.191564281
11/8/2013,W 66 - 62 (1OT),0.610593062,St. Francis Brooklyn,Miami (FL),-0.028096095,0.871936752
11/11/2013,W 59 - 57,0.547370384,St. Francis Brooklyn,Fla. Atlantic,-0.028096095,-0.060981296
11/16/2013,L 58 - 78,0.08075345,St. Francis Brooklyn,Dayton,-0.028096095,1.198553851
11/18/2013,L 50 - 56,0.291029467,St. Francis Brooklyn,Syracuse,-0.028096095,3.316296978
11/23/2013,L 59 - 70,0.197221186,St. Francis Brooklyn,Coastal Caro.,-0.028096095,-0.136329913
11/24/2013,W 68 - 62,0.670925028,St. Francis Brooklyn,Oakland,-0.028096095,0.003192738
12/1/2013,W 70 - 68,0.532916822,St. Francis Brooklyn,Stony Brook,-0.028096095,0.019156428
12/7/2013,L 54 - 67,0.145188363,St. Francis Brooklyn,Army,-0.028096095,-0.185178805
12/10/2013,L 58 - 73,0.130641552,St. Francis Brooklyn,Monmouth,-0.028096095,-0.241370994
12/14/2013,W 67 - 51,0.904046997,St. Francis Brooklyn,Canisius,-0.028096095,0.191564281
12/19/2013,W 65 - 62,0.576091011,St. Francis Brooklyn,Lafayette,-0.028096095,-0.177835508
12/23/2013,W 77 - 65,0.800167848,St. Francis Brooklyn,NJIT,-0.028096095,-0.383447836
12/30/2013,W 60 - 57,0.585136143,St. Francis Brooklyn,Delaware St.,-0.028096095,-0.387279121
1/4/2014,L 61 - 81,0.088306602,St. Francis Brooklyn,Columbia,-0.028096095,0.175281317
1/9/2014,W 78 - 64,0.836814621,St. Francis Brooklyn,LIU Brooklyn,-0.028096095,-0.323424361
1/11/2014,L 82 - 88,0.371876166,St. Francis Brooklyn,Mt. St. Mary's,-0.028096095,-0.147504496
1/16/2014,W 76 - 66,0.75615442,St. Francis Brooklyn,Central Conn. St.,-0.028096095,-0.324062909
1/18/2014,W 74 - 71,0.560891458,St. Francis Brooklyn,Sacred Heart,-0.028096095,-0.340345873
1/23/2014,L 85 - 86,0.49766878,St. Francis Brooklyn,Fairleigh Dickinson,-0.028096095,-0.30235229
1/25/2014,L 79 - 83,0.418127564,St. Francis Brooklyn,Bryant,-0.028096095,-0.104083259
1/29/2014,W 83 - 78,0.610126818,St. Francis Brooklyn,Sacred Heart,-0.028096095,-0.340345873
2/1/2014,W 73 - 72 (1OT),0.507366654,St. Francis Brooklyn,Wagner,-0.028096095,-0.112384378
2/6/2014,W 78 - 52,0.967362924,St. Francis Brooklyn,Saint Francis (PA),-0.028096095,-0.364291408
2/8/2014,L 50 - 72,0.045691906,St. Francis Brooklyn,Robert Morris,-0.028096095,-0.059704201
2/16/2014,L 68 - 69,0.488343902,St. Francis Brooklyn,LIU Brooklyn,-0.028096095,-0.323424361
2/18/2014,L 71 - 73,0.469414398,St. Francis Brooklyn,Central Conn. St.,-0.028096095,-0.324062909
2/20/2014,W 73 - 44,0.98769116,St. Francis Brooklyn,Saint Francis (PA),-0.028096095,-0.364291408
2/22/2014,L 70 - 71 (1OT),0.489462887,St. Francis Brooklyn,Robert Morris,-0.028096095,-0.059704201
2/27/2014,W 62 - 59,0.581872436,St. Francis Brooklyn,Bryant,-0.028096095,-0.104083259
3/1/2014,W 79 - 56,0.945262962,St. Francis Brooklyn,Fairleigh Dickinson,-0.028096095,-0.30235229
3/5/2014,L 71 - 72,0.490208877,St. Francis Brooklyn,Mt. St. Mary's,-0.028096095,-0.147504496
11/12/2013,W 71 - 63,0.719414398,Morehead St.,East Tenn. St.,-0.033523749,-0.167618746
11/15/2013,L 56 - 79,0.054364043,Morehead St.,Xavier,-0.033523749,1.774204516
11/17/2013,W 102 - 94 (1OT),0.650410295,Morehead St.,Marshall,-0.033523749,-0.101209795
11/19/2013,W 74 - 61,0.831592689,Morehead St.,Northern Ky.,-0.033523749,-0.316400337
11/22/2013,L 70 - 81,0.233774711,Morehead St.,UCLA,-0.033523749,3.02926983
11/24/2013,W 63 - 58,0.652555017,Morehead St.,Nevada,-0.033523749,0.212636352
11/28/2013,W 88 - 75,0.785994032,Morehead St.,Chattanooga,-0.033523749,-0.291816255
11/29/2013,L 82 - 86 (1OT),0.422137262,Morehead St.,Gardner-Webb,-0.033523749,-0.216148364
12/2/2013,W 74 - 69,0.625792615,Morehead St.,Wright St.,-0.033523749,0.176877686
12/4/2013,L 60 - 74,0.149850802,Morehead St.,Southern Miss.,-0.033523749,0.702402364
12/15/2013,L 61 - 67,0.326743752,Morehead St.,Bowling Green,-0.033523749,-0.103444712
12/19/2013,W 120 - 83,0.955893323,Morehead St.,South Dakota,-0.033523749,-0.19316065
12/23/2013,L 67 - 82,0.1576837,Morehead St.,Tennessee,-0.033523749,2.383059655
1/2/2014,W 70 - 63,0.693677732,Morehead St.,SIU Edwardsville,-0.033523749,-0.307779945
1/4/2014,W 85 - 77,0.682394629,Morehead St.,Eastern Ill.,-0.033523749,-0.364610681
1/11/2014,L 65 - 76,0.21848191,Morehead St.,Eastern Ky.,-0.033523749,0.116215664
1/16/2014,W 80 - 67,0.811730698,Morehead St.,Southeast Mo. St.,-0.033523749,-0.204335233
1/18/2014,W 82 - 75,0.664677359,Morehead St.,UT Martin,-0.033523749,-0.378020181
1/23/2014,L 66 - 80,0.168593808,Morehead St.,Belmont,-0.033523749,0.26372016
1/25/2014,W 80 - 74 (1OT),0.643230138,Morehead St.,Tennessee St.,-0.033523749,-0.267551446
1/29/2014,L 73 - 76,0.440041029,Morehead St.,Belmont,-0.033523749,0.26372016
2/1/2014,W 65 - 54,0.821988064,Morehead St.,Jacksonville St.,-0.033523749,-0.359502301
2/8/2014,W 86 - 79,0.65693771,Morehead St.,Eastern Ky.,-0.033523749,0.116215664
2/13/2014,W 69 - 67,0.534875047,Morehead St.,Jacksonville St.,-0.033523749,-0.359502301
2/15/2014,W 79 - 53,0.966616934,Morehead St.,Tennessee Tech,-0.033523749,-0.221895292
2/19/2014,W 90 - 88 (2OT),0.522099963,Morehead St.,Austin Peay,-0.033523749,-0.284792231
2/22/2014,L 58 - 69,0.192838493,Morehead St.,Murray St.,-0.033523749,-0.094824319
2/27/2014,L 68 - 70,0.465124953,Morehead St.,Tennessee St.,-0.033523749,-0.267551446
3/1/2014,L 84 - 91,0.351361432,Morehead St.,Tennessee Tech,-0.033523749,-0.221895292
3/6/2014,W 76 - 61,0.859380828,Morehead St.,Tennessee Tech,-0.033523749,-0.221895292
3/7/2014,L 63 - 86,0.072827303,Morehead St.,Belmont,-0.033523749,0.26372016
11/8/2013,L 62 - 73,0.208038046,Cal Poly,Arizona,-0.039270678,4.999827734
11/12/2013,L 58 - 60,0.452909362,Cal Poly,Nevada,-0.039270678,0.212636352
11/20/2013,L 46 - 63,0.071242074,Cal Poly,Fresno St.,-0.039270678,0.214551995
11/29/2013,W 70 - 43,0.984707199,Cal Poly,North Dakota,-0.039270678,-0.134733544
11/30/2013,L 71 - 73,0.469414398,Cal Poly,Pacific,-0.039270678,0.09322795
12/1/2013,L 61 - 82,0.080939948,Cal Poly,Oregon,-0.039270678,2.244494825
12/7/2013,W 64 - 53,0.824972025,Cal Poly,Santa Clara,-0.039270678,0.170172936
12/17/2013,L 59 - 79,0.083177919,Cal Poly,Loyola Marymount,-0.039270678,0.028734642
12/21/2013,L 56 - 73,0.101454681,Cal Poly,Pittsburgh,-0.039270678,2.972439093
12/29/2013,L 62 - 79,0.120197687,Cal Poly,Stanford,-0.039270678,1.54783939
1/4/2014,L 72 - 82,0.260723611,Cal Poly,Delaware,-0.039270678,0.397815157
1/9/2014,W 77 - 65,0.800167848,Cal Poly,Hawaii,-0.039270678,0.224449483
1/11/2014,W 72 - 64,0.715031705,Cal Poly,UC Santa Barbara,-0.039270678,0.387279121
1/16/2014,W 62 - 52,0.809026483,Cal Poly,Cal St. Northridge,-0.039270678,-0.133137175
1/18/2014,L 62 - 63,0.482935472,Cal Poly,Long Beach St.,-0.039270678,0.044698332
1/23/2014,W 58 - 56,0.548302872,Cal Poly,Cal St. Fullerton,-0.039270678,-0.182624615
1/25/2014,L 58 - 61,0.415423349,Cal Poly,UC Riverside,-0.039270678,-0.246798649
1/30/2014,L 58 - 62,0.37924282,Cal Poly,UC Davis,-0.039270678,-0.322785813
2/1/2014,L 50 - 64,0.116654233,Cal Poly,UC Irvine,-0.039270678,0.360140848
2/8/2014,L 60 - 69,0.244778068,Cal Poly,Hawaii,-0.039270678,0.224449483
2/13/2014,W 62 - 55,0.720813129,Cal Poly,Cal St. Northridge,-0.039270678,-0.133137175
2/15/2014,L 65 - 74,0.261935845,Cal Poly,Long Beach St.,-0.039270678,0.044698332
2/20/2014,L 59 - 67,0.266691533,Cal Poly,Cal St. Fullerton,-0.039270678,-0.182624615
2/22/2014,W 69 - 64,0.637821708,Cal Poly,UC Riverside,-0.039270678,-0.246798649
2/27/2014,L 73 - 85,0.224263335,Cal Poly,UC Davis,-0.039270678,-0.322785813
3/1/2014,L 48 - 55,0.250279746,Cal Poly,UC Irvine,-0.039270678,0.360140848
3/8/2014,L 55 - 71,0.109847072,Cal Poly,UC Santa Barbara,-0.039270678,0.387279121
3/13/2014,W 69 - 38,0.995057814,Cal Poly,UC Santa Barbara,-0.039270678,0.387279121
3/14/2014,W 61 - 58,0.583737411,Cal Poly,UC Irvine,-0.039270678,0.360140848
3/15/2014,W 61 - 59,0.545225662,Cal Poly,Cal St. Northridge,-0.039270678,-0.133137175
11/8/2013,L 58 - 74,0.118892204,Detroit,South Ala.,-0.042144142,-0.204015959
11/14/2013,L 55 - 101,0.004102947,Detroit,UConn,-0.042144142,2.139134471
11/19/2013,W 71 - 67,0.599589705,Detroit,James Madison,-0.042144142,-0.242328815
11/22/2013,W 77 - 44,0.992167102,Detroit,Fla. Atlantic,-0.042144142,-0.060981296
11/23/2013,L 78 - 80,0.474076837,Detroit,Toledo,-0.042144142,0.417929406
11/24/2013,L 102 - 104 (3OT),0.479112272,Detroit,Stony Brook,-0.042144142,0.019156428
11/30/2013,W 65 - 60,0.647146587,Detroit,South Fla.,-0.042144142,0.115577116
12/4/2013,L 75 - 91,0.167195076,Detroit,Toledo,-0.042144142,0.417929406
12/8/2013,W 70 - 68,0.532916822,Detroit,Rhode Island,-0.042144142,0.328213468
12/14/2013,L 79 - 82,0.44694144,Detroit,North Carolina St.,-0.042144142,1.286992694
12/18/2013,L 60 - 79,0.094088027,Detroit,Akron,-0.042144142,0.223810935
12/22/2013,L 62 - 64,0.457105558,Detroit,Bowling Green,-0.042144142,-0.103444712
12/30/2013,W 73 - 53,0.931648639,Detroit,Bethune-Cookman,-0.042144142,-0.425591978
1/4/2014,W 58 - 53,0.666822081,Detroit,Wright St.,-0.042144142,0.176877686
1/8/2014,L 63 - 73,0.23228273,Detroit,Cleveland St.,-0.042144142,0.365568503
1/11/2014,L 69 - 77,0.297183887,Detroit,Oakland,-0.042144142,0.003192738
1/15/2014,L 70 - 78,0.300167848,Detroit,Valparaiso,-0.042144142,0.072794427
1/18/2014,L 63 - 77,0.159082432,Detroit,Youngstown St.,-0.042144142,-0.004469833
1/24/2014,W 73 - 54,0.921298023,Detroit,Milwaukee,-0.042144142,0.144311758
1/26/2014,L 52 - 62,0.190320776,Detroit,Green Bay,-0.042144142,0.788925564
1/29/2014,W 74 - 68,0.655632227,Detroit,Ill.-Chicago,-0.042144142,-0.208485792
1/31/2014,L 78 - 86,0.32002984,Detroit,Cleveland St.,-0.042144142,0.365568503
2/7/2014,W 59 - 57,0.547370384,Detroit,Valparaiso,-0.042144142,0.072794427
2/9/2014,W 83 - 81 (1OT),0.523405446,Detroit,Youngstown St.,-0.042144142,-0.004469833
2/14/2014,L 82 - 83 (1OT),0.49692279,Detroit,Oakland,-0.042144142,0.003192738
2/18/2014,W 65 - 59,0.678757926,Detroit,Ill.-Chicago,-0.042144142,-0.208485792
2/21/2014,L 61 - 65,0.385863484,Detroit,Wright St.,-0.042144142,0.176877686
2/27/2014,L 62 - 68,0.328235733,Detroit,Milwaukee,-0.042144142,0.144311758
3/1/2014,L 66 - 75,0.265013055,Detroit,Green Bay,-0.042144142,0.788925564
3/4/2014,L 73 - 83,0.264080567,Detroit,Milwaukee,-0.042144142,0.144311758
11/8/2013,W 68 - 66,0.53618053,Omaha,Northern Ill.,-0.045656154,-0.088438843
11/10/2013,L 75 - 83,0.312196941,Omaha,Iowa,-0.045656154,2.479799617
11/13/2013,W 101 - 71,0.949086162,Omaha,UMKC,-0.045656154,-0.264358708
11/15/2013,L 70 - 73,0.436590824,Omaha,UNLV,-0.045656154,0.779985897
11/19/2013,W 91 - 59,0.974543081,Omaha,South Carolina St.,-0.045656154,-0.411863204
11/23/2013,L 80 - 88,0.322827303,Omaha,Drake,-0.045656154,0.013728773
11/25/2013,W 83 - 67,0.85303991,Omaha,South Carolina St.,-0.045656154,-0.411863204
12/10/2013,W 93 - 88,0.594740768,Omaha,Bakersfield,-0.045656154,-0.15197433
12/14/2013,W 82 - 80,0.524058187,Omaha,Nevada,-0.045656154,0.212636352
12/20/2013,L 79 - 92,0.224170086,Omaha,Minnesota,-0.045656154,1.415021489
12/22/2013,W 76 - 69,0.677638941,Omaha,Seattle,-0.045656154,-0.207527971
12/28/2013,W 104 - 88,0.796251399,Omaha,Central Ark.,-0.045656154,-0.418567954
1/3/2014,L 73 - 77,0.408895934,Omaha,Hawaii,-0.045656154,0.224449483
1/11/2014,L 72 - 79 (1OT),0.327862738,Omaha,Western Ill.,-0.045656154,-0.306183576
1/16/2014,L 69 - 91,0.092875793,Omaha,North Dakota St.,-0.045656154,0.469971036
1/18/2014,W 80 - 71,0.718295412,Omaha,South Dakota St.,-0.045656154,0
1/23/2014,L 60 - 74,0.149850802,Omaha,Denver,-0.045656154,0.145588854
1/25/2014,W 77 - 73,0.590358075,Omaha,South Dakota,-0.045656154,-0.19316065
1/30/2014,L 82 - 86,0.422137262,Omaha,IPFW,-0.045656154,0.112384378
2/1/2014,W 99 - 71,0.939574786,Omaha,IUPUI,-0.045656154,-0.339068777
2/8/2014,W 71 - 60,0.798582618,Omaha,Western Ill.,-0.045656154,-0.306183576
2/13/2014,L 60 - 77,0.114509511,Omaha,South Dakota St.,-0.045656154,0
2/15/2014,L 59 - 75,0.122528907,Omaha,North Dakota St.,-0.045656154,0.469971036
2/20/2014,L 86 - 87,0.498228273,Omaha,South Dakota,-0.045656154,-0.19316065
2/22/2014,L 60 - 72,0.180529653,Omaha,Denver,-0.045656154,0.145588854
2/27/2014,W 88 - 66,0.912439388,Omaha,IUPUI,-0.045656154,-0.339068777
3/1/2014,L 95 - 96 (1OT),0.499347258,Omaha,IPFW,-0.045656154,0.112384378
11/8/2013,L 67 - 79 (1OT),0.205427079,Old Dominion,Missouri St.,-0.052360903,0.204654507
11/13/2013,W 77 - 57,0.921111526,Old Dominion,Howard,-0.052360903,-0.428465442
11/15/2013,W 70 - 60,0.775923163,Old Dominion,Murray St.,-0.052360903,-0.094824319
11/21/2013,W 69 - 51,0.921671018,Old Dominion,Presbyterian,-0.052360903,-0.444748406
11/23/2013,W 86 - 69,0.860220067,Old Dominion,Ga. Southern,-0.052360903,-0.305864302
11/26/2013,L 60 - 78,0.104158896,Old Dominion,West Virginia,-0.052360903,1.113946294
11/27/2013,L 52 - 62,0.190320776,Old Dominion,Saint Louis,-0.052360903,1.519104748
12/3/2013,L 69 - 76 (1OT),0.321242074,Old Dominion,N.C. Central,-0.052360903,0.332364028
12/8/2013,L 48 - 69,0.046251399,Old Dominion,VCU,-0.052360903,2.369330882
12/14/2013,L 73 - 79,0.35303991,Old Dominion,Georgia St.,-0.052360903,0.381532193
12/18/2013,L 44 - 51,0.232189482,Old Dominion,Col. of Charleston,-0.052360903,-0.094505045
12/21/2013,W 69 - 57,0.828235733,Old Dominion,UNC Wilmington,-0.052360903,-0.276491112
12/28/2013,L 58 - 67,0.236572175,Old Dominion,Richmond,-0.052360903,0.594168545
1/1/2014,L 68 - 74,0.34306229,Old Dominion,William & Mary,-0.052360903,0.02266844
1/4/2014,W 71 - 66,0.633439015,Old Dominion,George Mason,-0.052360903,0.33172548
1/11/2014,W 81 - 70,0.765292801,Old Dominion,East Carolina,-0.052360903,-0.07055951
1/16/2014,W 52 - 36,0.955333831,Old Dominion,FIU,-0.052360903,-0.167299472
1/18/2014,W 65 - 60,0.647146587,Old Dominion,Fla. Atlantic,-0.052360903,-0.060981296
1/23/2014,L 60 - 75,0.135770235,Old Dominion,Southern Miss.,-0.052360903,0.702402364
1/25/2014,W 70 - 64,0.665609847,Old Dominion,Tulane,-0.052360903,-0.231154232
1/30/2014,L 66 - 75,0.265013055,Old Dominion,UAB,-0.052360903,0.305225754
2/1/2014,L 48 - 64,0.084576651,Old Dominion,Middle Tenn.,-0.052360903,0.361737217
2/6/2014,W 69 - 61,0.725941813,Old Dominion,UTSA,-0.052360903,-0.325978551
2/8/2014,L 49 - 63,0.112831033,Old Dominion,UTEP,-0.052360903,0.673029174
2/13/2014,W 72 - 62,0.769768743,Old Dominion,North Texas,-0.052360903,-0.073432974
2/15/2014,L 37 - 76,0.001025737,Old Dominion,Tulsa,-0.052360903,0.581397593
2/20/2014,W 55 - 51,0.639686684,Old Dominion,Rice,-0.052360903,-0.29564754
2/22/2014,L 66 - 71,0.365162253,Old Dominion,Louisiana Tech,-0.052360903,1.141403841
2/27/2014,W 70 - 63,0.693677732,Old Dominion,Marshall,-0.052360903,-0.101209795
3/2/2014,L 63 - 74,0.211767997,Old Dominion,Charlotte,-0.052360903,0.204015959
3/6/2014,W 68 - 47,0.956452816,Old Dominion,East Carolina,-0.052360903,-0.07055951
3/12/2014,W 73 - 58,0.868705707,Old Dominion,Marshall,-0.052360903,-0.101209795
3/13/2014,L 48 - 62,0.109567326,Old Dominion,Middle Tenn.,-0.052360903,0.361737217
11/8/2013,W 72 - 65,0.688269302,Bradley,Jacksonville St.,-0.059065653,-0.359502301
11/10/2013,W 85 - 59,0.954308094,Bradley,Alabama St.,-0.059065653,-0.36365286
11/12/2013,W 80 - 70,0.742819843,Bradley,Central Mich.,-0.059065653,-0.297882457
11/15/2013,W 77 - 64,0.820589332,Bradley,Chicago St.,-0.059065653,-0.291816255
11/17/2013,L 55 - 81,0.036087281,Bradley,Illinois,-0.059065653,1.234631791
11/22/2013,L 58 - 70,0.175027975,Bradley,Arizona St.,-0.059065653,1.446629595
11/30/2013,W 74 - 54,0.928757926,Bradley,Tex.-Pan American,-0.059065653,-0.324062909
12/4/2013,L 66 - 72,0.337840358,Bradley,IUPUI,-0.059065653,-0.339068777
12/7/2013,L 67 - 73,0.34073107,Bradley,Milwaukee,-0.059065653,0.144311758
12/10/2013,L 61 - 65,0.385863484,Bradley,IPFW,-0.059065653,0.112384378
12/20/2013,L 53 - 74,0.059585975,Bradley,Portland,-0.059065653,0.439320751
12/21/2013,L 55 - 71,0.109847072,Bradley,Pacific,-0.059065653,0.09322795
12/28/2013,L 57 - 61,0.377471093,Bradley,South Fla.,-0.059065653,0.115577116
1/1/2014,L 46 - 80,0.008019396,Bradley,UNI,-0.059065653,0.440597846
1/4/2014,W 68 - 57,0.809772473,Bradley,Drake,-0.059065653,0.013728773
1/8/2014,L 65 - 68,0.428571429,Bradley,Missouri St.,-0.059065653,0.204654507
1/11/2014,L 59 - 62,0.417195076,Bradley,Indiana St.,-0.059065653,0.397815157
1/14/2014,L 50 - 72,0.045691906,Bradley,Wichita St.,-0.059065653,3.848526405
1/17/2014,W 66 - 60,0.674188736,Bradley,Southern Ill.,-0.059065653,0.146865949
1/22/2014,W 69 - 65,0.603692652,Bradley,UNI,-0.059065653,0.440597846
1/26/2014,L 60 - 66,0.322827303,Bradley,Evansville,-0.059065653,-0.005427655
1/29/2014,W 64 - 45,0.948899664,Bradley,Illinois St.,-0.059065653,0.161552544
2/1/2014,L 61 - 74,0.167288325,Bradley,Missouri St.,-0.059065653,0.204654507
2/6/2014,W 63 - 54,0.775923163,Bradley,Loyola Chicago,-0.059065653,-0.12930589
2/9/2014,W 83 - 66,0.867773219,Bradley,Evansville,-0.059065653,-0.005427655
2/12/2014,L 62 - 68,0.328235733,Bradley,Indiana St.,-0.059065653,0.397815157
2/15/2014,L 54 - 70,0.10695636,Bradley,Illinois St.,-0.059065653,0.161552544
2/18/2014,L 64 - 75,0.214938456,Bradley,Southern Ill.,-0.059065653,0.146865949
2/22/2014,W 55 - 38,0.956825811,Bradley,Loyola Chicago,-0.059065653,-0.12930589
2/25/2014,L 49 - 69,0.05538978,Bradley,Wichita St.,-0.059065653,3.848526405
3/1/2014,L 66 - 71,0.365162253,Bradley,Drake,-0.059065653,0.013728773
3/6/2014,L 72 - 74,0.46997389,Bradley,Loyola Chicago,-0.059065653,-0.12930589
11/8/2013,W 87 - 67,0.89462887,Fordham,Saint Francis (PA),-0.059384927,-0.364291408
11/12/2013,L 74 - 89,0.180063409,Fordham,Syracuse,-0.059384927,3.316296978
11/15/2013,W 80 - 72,0.693677732,Fordham,Lehigh,-0.059384927,-0.191564281
11/23/2013,L 73 - 85,0.224263335,Fordham,Sacred Heart,-0.059384927,-0.340345873
11/26/2013,W 79 - 75,0.587094368,Fordham,Manhattan,-0.059384927,0.560644796
12/4/2013,W 79 - 48,0.986385677,Fordham,Furman,-0.059384927,-0.429423263
12/7/2013,L 58 - 104,0.005594927,Fordham,St. John's (NY),-0.059384927,1.609459234
12/10/2013,W 77 - 73,0.590358075,Fordham,Colgate,-0.059384927,-0.125474604
12/14/2013,W 79 - 60,0.905445729,Fordham,Howard,-0.059384927,-0.428465442
12/21/2013,L 78 - 87,0.298302872,Fordham,Monmouth,-0.059384927,-0.241370994
12/23/2013,W 83 - 69,0.819936591,Fordham,Loyola Chicago,-0.059384927,-0.12930589
12/28/2013,L 86 - 94,0.335322641,Fordham,Harvard,-0.059384927,1.05647701
12/30/2013,L 69 - 79,0.251585229,Fordham,Siena,-0.059384927,-0.021710619
1/8/2014,L 81 - 87,0.368612458,Fordham,Duquesne,-0.059384927,0.127709521
1/11/2014,L 74 - 77 (1OT),0.44078702,Fordham,Richmond,-0.059384927,0.594168545
1/15/2014,L 68 - 80,0.20925028,Fordham,Dayton,-0.059384927,1.198553851
1/18/2014,L 48 - 70,0.03925774,Fordham,Saint Louis,-0.059384927,1.519104748
1/22/2014,W 76 - 70,0.651063036,Fordham,George Mason,-0.059384927,0.33172548
1/26/2014,L 52 - 90,0.008392391,Fordham,Massachusetts,-0.059384927,1.414702215
1/29/2014,L 60 - 76,0.125233122,Fordham,VCU,-0.059384927,2.369330882
2/1/2014,W 85 - 79,0.634837747,Fordham,Rhode Island,-0.059384927,0.328213468
2/8/2014,L 67 - 93,0.062849683,Fordham,George Washington,-0.059384927,1.324667003
2/12/2014,L 65 - 76,0.21848191,Fordham,St. Bonaventure,-0.059384927,0.664728055
2/15/2014,L 70 - 82,0.216243939,Fordham,Richmond,-0.059384927,0.594168545
2/22/2014,L 72 - 87,0.173629243,Fordham,Saint Joseph's,-0.059384927,1.176204685
2/27/2014,L 66 - 85,0.111991794,Fordham,VCU,-0.059384927,2.369330882
3/1/2014,L 62 - 64,0.457105558,Fordham,La Salle,-0.059384927,0.341942242
3/5/2014,L 65 - 77,0.198713167,Fordham,Rhode Island,-0.059384927,0.328213468
3/8/2014,L 67 - 70,0.431648639,Fordham,George Washington,-0.059384927,1.324667003
3/12/2014,W 70 - 67,0.566672883,Fordham,George Mason,-0.059384927,0.33172548
3/13/2014,L 74 - 87,0.210555763,Fordham,Dayton,-0.059384927,1.198553851
11/9/2013,W 86 - 66,0.896587094,Robert Morris,Savannah St.,-0.059704201,-0.337472408
